Review,Sentiment Scores,Compound Score,Sentiment Label
Avoid online purchasing at all costs. The worst customer service I have ever had from an online company. They took my money but order never arrived. Finally I was told it never left the warehouse due to a ‘glitch’ in the system. I only found out after I had tried every means of contact possible. I am still waiting on refund. Please AVOID.,"{'neg': 0.126, 'neu': 0.828, 'pos': 0.046, 'compound': -0.6248}",-0.6248,Negative
"I placed an order for “in stock” items on May 27th. I was sent a confirmation email saying that due to Covid 19 orders might take a little longer for delivery, I had no problem with this.On June 10th I received an email saying the items were being shipped and the payment of £214 was taken from my paypal account.On June 12th I received another email saying that my order had been cancelled due to low stock.It’s now June 19th, I haven’t received a refund, I have sent several emails but of course I haven’t received a response.I will never buy from Lululemon again, although their products are good quality, their price doesn’t reflect their dreadful customer service.Next time I will shop with Fabletics or Nike!","{'neg': 0.088, 'neu': 0.881, 'pos': 0.032, 'compound': -0.5848}",-0.5848,Negative
"Unfortunately like others I have had a really bad customer experience with them. They sent me an order with the security tag still attached. It was a present for a friend so I asked them to send a replacement directly to her. They took a week to respond despite chasing, asked me for information that was in the original email then two days later said they aren't doing exchanges online 'because they can't guarantee sizing'?? When you price at a premium which they do, it isn't acceptable to have such poor customer service. Very disappointing.","{'neg': 0.162, 'neu': 0.739, 'pos': 0.1, 'compound': -0.7542}",-0.7542,Negative
"So disappointed and frustrated with the nonexistent customer service. Have been sent the wrong product and another customer’s delivery note (with their name, address, phone number and email), assuming another customer has been sent my information. Lululemon have not responded to several emails and I can’t get through on their phone line, it’s been nearly 2 weeks now.Clearly they have zero concern about protecting customer data or their GDPR responsibilities. I should escalate this to the ICO. I would not buy from this company again!","{'neg': 0.118, 'neu': 0.868, 'pos': 0.015, 'compound': -0.8793}",-0.8793,Negative
"Horrible return process.  I purchased multiple items online. The purchasing process was very easy.  However the return process has me very disappointed  and frustrate with Lululemon.  I can not get through to a anyone, their web site does not update even though tracking confirms they have received it.  I was informed to day after trying to communicate with them for over 6 days everyday. That they have my return for the last 9 days and it will take 15-20 days to process the return and then another 10 business days to receive the refund.Returns and refunds will 25-30 days or more.  This is excessive and poor customer services.  I did keep many of the things I ordered and happy with the product.  But will never deal with a online return again.  Beware if you return an online product it will be a EXTREMELY lengthy process and will not resolve easily.","{'neg': 0.093, 'neu': 0.878, 'pos': 0.03, 'compound': -0.8182}",-0.8182,Negative
Absolutely awful customer service.  First of all you can not reach anyone by phone.  I had trouble printing a return label after 3 or 4 emails back and forth I was finally sent a label.  Got the pants out the next day.  They were received at the warehouse on May 28th.  Today June 17th I still do not have a credit for returned item.  I am seriously disappointed and expected so much more of Lululemon.  I will never order again.,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.9012}",-0.9012,Negative
"Without notification, they removed half of my confirmed online order, something I only discovered upon delivery.  Delivery takes ages, so by the time I found out I had no opportunity to identify an alternative product from them or from anyone else.  A thoughtless approach to business and significantly weaker than their physical retail service.  Frankly, the online team should feel embarrassment.","{'neg': 0.167, 'neu': 0.79, 'pos': 0.043, 'compound': -0.802}",-0.802,Negative
"Over this covid period I have purchased items via online purchases. I then required a refund for 1 item, and have emailed to initiate contact. Where I have recieved the automated 'we will reply within a 7-10day period. I have subsequently sent no less than 5 further emails. Only to get the same reply. This was over 2 weeks ago and then a reply yesterday to say I can get a refund in store or a gift card!!!! I have never felt so frustrated with the communication and lack of service. Everyone else has been able to keep up contact in this 'covid period' but Lululemon!!!","{'neg': 0.073, 'neu': 0.907, 'pos': 0.02, 'compound': -0.6311}",-0.6311,Negative
"I used to be a huge fan of Lululemon. I have pants from them that I got in high school that still last, but the pants I've purchased in the last few years are not nearly as good quality. I had a pair literally rip on the seam and when I addressed it with Lulu they told me it was ""natural wear and tear"" and I wouldn't be getting a replacement pair or even a credit to use towards the store. This also happened with two other pairs I've had. I don't put them in the dryer and only wash them with other Lululemon clothing. It's actually pathetic that my $14 Costco pants now last longer than a $100 dollar pair of Lulus. Being in the military, I get a discount from Lulu and not even that has me ever wanting to waste my money there again. Terrible quality combined with terrible customer service and a terrible impact on the environment is not a good look for Lululemon.","{'neg': 0.154, 'neu': 0.791, 'pos': 0.056, 'compound': -0.966}",-0.966,Negative
Poor quality  merchandise and worse customer service.  I ordered several items.  One of which had the zipper break after one use.  It was the 1 L fanny pack. The reviews on the website repeatedly note the zipper issue but inexplicably  still have 4 stars.  When I contacted customer service it took several days for an email response which asked me to fill out a form and upload pictures of the item.  The format not user friendly and it took several days for them to email back that they would approve my return and send me a gift card 10 to 14 business days after they receive and process it.  I tried to post a review of the faulty item but is was rejected due to my description of the customer service.  I will not be buying from them again when well made gear for.women and men can be found for so many other outlets,"{'neg': 0.094, 'neu': 0.865, 'pos': 0.041, 'compound': -0.8147}",-0.8147,Negative
Supposed to be reputed company selling premium products but the customer service is one of the worst one comes across in these times. Don't refund for minimum 30 business days that's like 5-6 weeks . No one picks the phones. Email responses take 3-4 days and standard response without anyone showing any empathy. If they can't manage why are they even bothering to stay open online,"{'neg': 0.156, 'neu': 0.802, 'pos': 0.043, 'compound': -0.8625}",-0.8625,Negative
Horrible customer service. I bought 2 pants for my daughters birthday back in April and returned one which they received on 4/22 and the other they received on 5/10. I still have not received a credit for either. I have  emailed them over 5 times and they keep saying they will expedite it and I will receive a credit with in a few days. I have now disputed the charges with my bank. It shouldn’t take 2 months to receive a credit even during a pandemic!,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.916}",-0.916,Negative
I bought a lululemon visor cap and returned it immediately on the day I bought it. I have waited a month and there is no refund. You cannot get hold of them on the phone and they do nothing about the emails I have sent. Shockingly bad customer service - I would advise you NEVER to purchase anything from this company.,"{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.7506}",-0.7506,Negative
"Excellent in the store with helpful people.  However, online is the reverse and needing to chase a misdelivery find they do not take calls and do not (now two weeks later) respond to an online message to customer services.  So, you have a lack of quality customer focus for the online coupled with Startrack as the deliverer which is also hopeless (look up the reviews) ... a recipe for a disastrous experience.","{'neg': 0.12, 'neu': 0.798, 'pos': 0.082, 'compound': -0.4522}",-0.4522,Negative
I’ve always been a loyal Lulu customer. But I am sick and tired of spending $100-$150 on leggings for them to tear at the seams. I have a 5 month old pair of leggings that have holes in the seams. I’ve reached out three times to lulu and nobody has gotten back to me. Such awful customer service. I do not recommend buying online.,"{'neg': 0.212, 'neu': 0.736, 'pos': 0.052, 'compound': -0.9234}",-0.9234,Negative
"The worst customer service I ever dealt with, for the price of the merchandise they should be way better!! Website not informative, returns suck!!!!","{'neg': 0.181, 'neu': 0.72, 'pos': 0.099, 'compound': -0.5216}",-0.5216,Negative
Terrible customer service. I sent the item back in April and I have not received my money yet! I tried to contact them and they keep saying that the parcel is still in transit. So disappointed.,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.7773}",-0.7773,Negative
They received my return on April 30th and it is June 2nd and my return was just cancelled and I still don’t have my money. Impossible to get in contact with them and honestly not even worth it to get in contact with them. Customer service sucks!!,"{'neg': 0.13, 'neu': 0.812, 'pos': 0.058, 'compound': -0.4118}",-0.4118,Negative
"Impossible to get hold of them. placed order online for store pickup; email notice says I should be able to pickup next day by noon - but no one responding at store, phone service says 2 hour wait, and online chat says 1 hr wait. COVID is not a good excuse for this horrendous service","{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.9089}",-0.9089,Negative
"I received my lululemon pants on the 24th April and when I cut off the tag I noticed that there were threads polled in the fabric.  I took a photo straight away and accompanied with  a detailed email. Five days later I received a mail informing  me that my mail was forwarded to Europe. Following another five days I was asked the same information again which I subsequently sent to them. (they would have had this already)  I heard nothing back and sent a further email on the 4th May. I sent a further email on the 6th May and received a response and again asking me for the information that I already had sent in my first mail.  I responded with the information, yet again and informed them that I was extreamly disappointed with their lack of timely responses and gross inefficiencies .  On the 20th May I was told that I would receive labels for returning and todate I have had no further communication from Lululemon.  Its now five weeks since I made my first contact and my issues have not been resolved and in the meantime I had to purchase a another pair of leggings from them. At no point did I receive an apology or a resolution to this problem. I always buy from my the store in Dublin and because of covid 19 I had to shop online.  I am totally dissatisfied with the lack of communication and customer service.  I hope that this can be resolved soon.","{'neg': 0.11, 'neu': 0.865, 'pos': 0.025, 'compound': -0.9542}",-0.9542,Negative
"Terrible customer service.  Was given a mother’s day gift of a Mist Over Windbreaker. Went to exchange for a different size at the Southcenter store in Calgary yesterday.  Seemed to be a huge deal because I did not have a receipt.  At the time I thought it was under my daughters account, but it wasn’t.  Didn’t know at the time it was under my son in-laws account.  There were no windbreakers available in store or on line.  Was told that I would need to get the receipt.  Not that simple...my daughter lives 3 hours away.  I was not asking for a refund would have exchanged for something else.  Was getting frustrated and was immediately told by the woman she could have me removed from the store!  All because I had huffed and rolled my eyes!  The tags were on the merchandise!  What was the big deal!  You would think the way she was treating me I had stolen the item.  I will never shop there again and have told my daughter to not buy me anything else from Lululemon.  I am now stuck with a expensive piece of clothing that does not fit!","{'neg': 0.104, 'neu': 0.877, 'pos': 0.019, 'compound': -0.9551}",-0.9551,Negative
"I have tried to make a return for weeks.  No response with customer service.  when I did get someone they sent me a return label that was a blank.  I am so frustrated and concerned i will have to keep something that doesn't fit and is past the return time.I have called, tried the online help and have waited hours and still no support","{'neg': 0.162, 'neu': 0.758, 'pos': 0.08, 'compound': -0.668}",-0.668,Negative
"About a month ago I received tracking verification that my returned items had been received by Lululemon, but still haven't received credit to my visa. Can't get through to customer service via phone, so emailed and got a response days later saying due to covid19 everything takes longer. However, Lululemon has no trouble instantly charging your card upon order placement and most reputable companies issue credit once a returned item is back in their possession. Maybe Lululemon is using customer funds to finance cash flow during this shutdown? I will never purchase from them again.","{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.8979}",-0.8979,Negative
"Ordered a racer back size 4 for my daughter on April 6. Received it after her birthday which was April 10 and that was ok, however, she didn’t decide to wear it until recently.  Cut the tags and put it on to discover it was more than one inch longer and wider than her other size 4s, of which she has numerous.  Although she took it off immediately and I notified the customer service department with a photo of the new compared to the old, they told me she stretched it out.  Funny thing...wouldn’t the old one be larger than the new one? Just proves they are not reviewing each customer complaint but rather saying “no” to what comes across their desk! Very, very poor customer service!","{'neg': 0.067, 'neu': 0.906, 'pos': 0.027, 'compound': -0.7344}",-0.7344,Negative
"Terrible customer service. Cancels orders but charges your account.  Items they cancel are still in stock?? Impossible to get in contact with.  Trust me it's a nightmare.  I will never purchase from them again, buyer beware","{'neg': 0.212, 'neu': 0.683, 'pos': 0.105, 'compound': -0.3736}",-0.3736,Negative
"i’ve been shopping at lulu for 4 years now and i have no complaints. i will say that i did return 3 items and one of the items took a month to get to the return center but that isn’t lululemon’s fault. i’ve read a lot of these one star reviews and it’s all about customer service. i just would like you guys to consider that they aren’t going to have enough people working their live chat at the moment because EVERYONE is trying to return something, or has a question. there’s only so many people that want to talk to complaining customers all day long on a computer. there is also a huge back up due to the pandemic and you can’t blame lulu for that. they are doing their best to keep all of their workers safe so there is a obvious decrease in staff right now so that’s why everything is taking so long. i would also like to bring up the fact that no one NEEDS to return or buy things NOW. all we are doing is staying home so it doesn’t matter if you have that bra you’ve been wanting now or in two weeks. people are just so impatient and insensitive and it’s sad to see.","{'neg': 0.112, 'neu': 0.793, 'pos': 0.096, 'compound': -0.4018}",-0.4018,Negative
Horrific customer service and quality has gone south .I want the old lulu!!!Now just high priced crap.,"{'neg': 0.34, 'neu': 0.604, 'pos': 0.056, 'compound': -0.8213}",-0.8213,Negative
"Do NOT Buy ONLINE. I beg you.I spent 118 pounds on leggings on the 7th of April and it is now the 29th of April and the item has not arrived neither do I have a refund. They promised to send me a tracking number and have not. This is the worst customer service I have ever experienced and I now have to spend hours out of my work day for the past month chasing for a refund. I think the truth be told their customer services is not on shore meaning that it is probably in another country where the time difference causes huge delays. They do not seem to care that there competitors such as Sweaty Beatty, Gym Shark and Under Armour are SOOOO much better and care about resolving issues( and the products are much nicer). I still cannot believe they stole 118 pounds from me and i do not have my products. I am at wits ends what to do. They are also extremely expensive for what you get.  Do NOT buy online: It is Slow and they do not issue refunds even if the mistake is on there end. Read all of the reviews and you'll see the UK branch is terrible. If it were me try I would try Sweaty Beatty, Gym Shark and Under Armour. Gym Shark do the loveliest leggings and i wish I had just gone there but someone bought me a 50 pounds lululemon voucher so I was forced to use it. DO NOT BUY VOUCHERS THERE EITHER. BUYER BEWARE.","{'neg': 0.056, 'neu': 0.898, 'pos': 0.046, 'compound': -0.6752}",-0.6752,Negative
"Horrible service. I want to return a yoga mat but never received a return label. Customer service is not reacting to any of my mails. Packaging and quality of the mat were poor as well, lululemon- never again!","{'neg': 0.161, 'neu': 0.747, 'pos': 0.092, 'compound': -0.5983}",-0.5983,Negative
"I regret to admit that the customer service has turned to complete and utter garbage. I have reached out to ""guest educators""on various different occasions and they are just not equipped to deal with my issues and ultimately do not resolve the problems at hand. In addition, they are extremely unprofessional and rude. It appears that lululemon is going down hill very fast, which is such a shame! Get your act together!","{'neg': 0.184, 'neu': 0.713, 'pos': 0.103, 'compound': -0.8345}",-0.8345,Negative
Awful customer service.  This is a complete crap show.  This will be the downfall of this company.  I tried to return a $200 jacket. It’s been a month with no refund!  Customer service wait on phone is over an hour.  No help!  Never again....,"{'neg': 0.219, 'neu': 0.725, 'pos': 0.056, 'compound': -0.7835}",-0.7835,Negative
"I have had problems with missing items, incorrect items, items with security tags attached and being sent someone else’s order entirely including their personal details. If the order is incorrect customer service doesn’t even apologise and you have to go to the trouble of shipping it back. If an item is missing, they won’t provide a refund. Lululemon needs to be a lot more careful at packing orders correctly. In addition there is a high chance the items will have bad sewing or flaws in the fabric and the returns process is far more difficult and time consuming than it should be. The IT systems are buggy and the customer service staff aren’t intelligent enough to understand the issues with them and blame them on you. The customer service staff are unbelievably rude and take days or weeks to respond. It is a risky proposition ordering from this company unless you don’t mind a lot of hassle and losing your money.","{'neg': 0.147, 'neu': 0.786, 'pos': 0.067, 'compound': -0.923}",-0.923,Negative
"I just waiting over 4 hours for chat on a return that I made that was delivered but no credit and after that amount of time sitting waiting for chat, the icon appeared and said it was closed.  I have never been so disappointed in a company and the customer service. I will question buying from them again.","{'neg': 0.139, 'neu': 0.804, 'pos': 0.057, 'compound': -0.7084}",-0.7084,Negative
"I returned sport bras over a month, I still did not get the refund. I tried to contact customer service via live chat and phone call, but both are very long line. I waited over an over and the phone got cut.Very disappointed","{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.631}",-0.631,Negative
Horrible experience with lululemon. I ordered a pair of leggings over month ago.  I’m at home during the suppose time my order was said to be delivered. NEVER GOT IT!  Get with their customer service they offer to send replacement pair or refund. I asked for them to send new pair of course I get charged again with no refund. Get email they will new order number. Then waited and waited then over two weeks later i get email my order was cancelled and no refund that i was charged twice for. Just horrible horrible!,"{'neg': 0.206, 'neu': 0.781, 'pos': 0.013, 'compound': -0.957}",-0.957,Negative
"Purchased a pair of leggings only to have them piling after 2 wears. Contacted customer service. Was told I would be emailed a form to fill out. Filled that out. Was told I needed to fill out a second form and send specific pictures. Waited 2 days to receive the link to that form. Filled it out. Waited another 3-4 days for a response. Said to send my item back and they would issue me a gift card for a new purchase. My label would not load and my RA said not found. Waited hours to talk to someone on live chat who said they would send a new label within 48 hours. Emailed as well. The email I received back said they couldn't reissue the label and to track my refund and print from the website, I had already specified in the email I was unable to track my refund because it said RA not found. So despite having to wait days for a reply they didn't even bother to read my message or answer correctly. The process to return a defective item has taken over 2 weeks just to get to the point where I could actually mail the leggings back. I still can not track my refund, despite having FINALLY been able to send it back. I will definitely NOT be purchasing from Lululemon again. The prices are high and the quality is NOT good enough to justify the price. HORRIBLE customer service. No one should have to wait days and days for a simple question to be answered only to have their question not even fully answered. Who knows how long it will take before I receive a gift card to purchase something else. Ridiculous.","{'neg': 0.05, 'neu': 0.905, 'pos': 0.045, 'compound': -0.3824}",-0.3824,Negative
"I received the wrong pair of pants in the mail. It was addressed to me on the outside but it was the complete wrong order in my package. I had to wait 2 hours to even get ahold of anyone in customer service and when I did, the person I talked to was not helpful. They said they would send me my correct order in 7 business days. Absolutely ridiculous. They also could not send me a confirmation email right then, he said it would be 24-48 hours till my ""new order"" would even be placed. I don't trust that the correct product will be sent to me anytime soon.","{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.9472}",-0.9472,Negative
Lululemon used to have a wonderful customer service but that's unfortunately no longer so. Very bad and unhelpful customer service. Huge disappointment!,"{'neg': 0.445, 'neu': 0.41, 'pos': 0.145, 'compound': -0.9177}",-0.9177,Negative
"Really bad experience online. I was sent the wrong product and the right pants have not arrived - 6 weeks later. This has been an expensive waste of time so far, with lots of time on customer service calls and chat. watch out!","{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.8746}",-0.8746,Negative
ABSOLUTELY HORRIBLE CUSTOMER SERVICE. I would rate negative stars if I could. I have been misled by so many different “educators” who think they know what they’re talking about but every new person I chat with seems to have a different response. They have delayed my return request for a month now and refuse to even look at it. Such a terrible company that overcharges their customers and treats them like trash when they reach out for help. So awful,"{'neg': 0.211, 'neu': 0.702, 'pos': 0.087, 'compound': -0.9056}",-0.9056,Negative
"Absolutely deplorable online experience and even worse customer service in the aftermath. They broke one order into seven separate shipments, each one incurred expense, not to mention the environmental impact, which clearly they couldnt not care about. Then they charged my credit card multiple times for hundreds of dollars more than the order itself. Calls to customer service were a complete waste of time as they had no sensible explanation for any of this, nor remedies for resolution. This is a clueless, descipable company that doesn't deserve my business and won't receive it again.","{'neg': 0.144, 'neu': 0.785, 'pos': 0.071, 'compound': -0.7714}",-0.7714,Negative
The worst customer service ever. Totally dishonest cowboy outfit. AVOID,"{'neg': 0.612, 'neu': 0.388, 'pos': 0.0, 'compound': -0.9006}",-0.9006,Negative
"First; if i order a $100 pair of leggings I want them to be squat proof (Not see through when bending over) Returned!Second; My return arrived back to lululemon on 2-12-20 and I'm being told (per customer service) not to expect a refund before 3-17-20. Over a month for a return is excessive / ridiculous, especially for the price their merchandise runs. Third; I was also a little shocked that the packaging for their items was so poor ($100 leggings just stuffed loosely in a thin mailing package) I've ordered $30 leggings that, at least, came in a bag with the brands name protecting the items. Was not impressed with my first order and do not plan to order again.","{'neg': 0.097, 'neu': 0.892, 'pos': 0.011, 'compound': -0.8763}",-0.8763,Negative
"Bought daughter a pair of their fitness leggings at a cost of £88. She wore them once, fell over on an indoor netball court and one of the knees ripped. Was told in no uncertain terms in store that it was because ""she fell over"", no s**t sherlock. I explained that I would expect a much sturdier product for that price. I've bought leggings for much less than that and fallen over outside on gravel and they haven't ripped, but to no avail. 2 weeks worth of e mails back and forth asking for explanations and photos (repeating myself a few times) I then had confirmation that their online customer services will accept the return and issue me with a gift card. They initiated the return quite quickly, i received my return label and I delivered my parcel to the local UPS on 14th Feb, according to UPS tracking the package was delivered on 19th Feb. It is now the 13th March and i have received no refund, no gift voucher, they have not replied to my e mails or my messages via facebook and their live chat does not work.  If i could give them negative stars I would.","{'neg': 0.103, 'neu': 0.824, 'pos': 0.073, 'compound': -0.5023}",-0.5023,Negative
Terrible service little prod avail delivery dates moved out and delivered to wrong address with no timely resolution or service!,"{'neg': 0.338, 'neu': 0.662, 'pos': 0.0, 'compound': -0.8268}",-0.8268,Negative
"Their Customer Service is awful.  I was trying to get a refund on a gift card sent in the mail that never arrived and was told by 3 different people that as long as I issued a police report and the officer got in touch with them, a new card would be re-issued.  After doing all that they asked and numerous calls back and forth the story changed and they would not issue a new card.  All they had to do was tell me from the get go!!!  It was a total waste of my time and even worse, they would not give me contact info to discuss things further.  No wonder they have a poor rating.  I FOR ONE WILL NEVER BUY ANYTHING FURTHER FROM LULU LEMON!!!! THERE ARE PLENTY OF OTHER COMPANIES WITH SIMILAR PRODUCTS AND FAR BETTER CUSTOMER SERVICE!!!  It's just unacceptable to string a person alon for no good reason!","{'neg': 0.127, 'neu': 0.815, 'pos': 0.058, 'compound': -0.8789}",-0.8789,Negative
"Lululemon customer service is getting worse, while the products are becoming more expensive and of less quality. I spend a lot of money at Lulu, and was disappointed when some of my clothing started to come apart. While I obviously understand that natural wear and tear on the clothing would not be fair for me to complain about, I also don't think clothing that you're spending hundreds of dollars on should come apart 6 months-1 year after purchase. Their customer service rep ""Sarah"" whom I spoke to online on January 1st, 2020 is terrible. She responded with cookie cutter responses to my concerns, and then disconnected with me before asking if I had any other questions/issues. Seriously Lulu, I would expect better from you?","{'neg': 0.12, 'neu': 0.838, 'pos': 0.042, 'compound': -0.8427}",-0.8427,Negative
The worst customer service ever! Customer service reps lack knowledge and they are not fully equipped/trained to respond to customer inquiries. I was on the phone for an hour 20 minutes trying to get an issue resolved only to have the rep hang up on me. She kept on placing me on hold while she emailed someone to try and get answers on a very simple issue. Ridiculous- wasted an hour of my time and I still didn’t have my issue resolved.,"{'neg': 0.142, 'neu': 0.82, 'pos': 0.038, 'compound': -0.8822}",-0.8822,Negative
"Made an online purchase of Warm Down Joggers.  The inseam on one side was faulty, it twisted round the leg and was about 3 cms out on one side.After several emails to the pretentious 'customer education centre' to 'share' my experience I was told the only resolution was to take them to the nearest shop.  When I pointed out this was over 120 miles away from me I was told it was tough as they couldn't care if I was a customer or not!Really have never quite come across such appalling customer service as this.","{'neg': 0.097, 'neu': 0.883, 'pos': 0.02, 'compound': -0.7446}",-0.7446,Negative
"Horrible customer service after confirmed delivery was not made. They hold merch hostage for days to ""confirm with fedex"" then confirm they lost package and refund me an amount short of what is owed. Had to chase them down constantly to do the right thing and they left me without products just before Christmas. Never order online. Super sweet customer service lacks usefulness. They just don't care.","{'neg': 0.149, 'neu': 0.784, 'pos': 0.067, 'compound': -0.7487}",-0.7487,Negative
"You are overpaying. BUT.Customer service is like no other. Logo worn down? No problem, send it in to get it hemmed back on. Sweat shorts coming undone? Complain about it and they’ll replace it. Amazing.","{'neg': 0.262, 'neu': 0.603, 'pos': 0.136, 'compound': -0.594}",-0.594,Negative
appalling customer service  - blamed me for them not putting the correct address on an order and then didn't care at all about trying to resolve it!,"{'neg': 0.257, 'neu': 0.664, 'pos': 0.079, 'compound': -0.7114}",-0.7114,Negative
Literally the worst customer service. Avoid!,"{'neg': 0.622, 'neu': 0.378, 'pos': 0.0, 'compound': -0.7644}",-0.7644,Negative
"I recently bought a pair of the Wunder Under leggings from lululemon for the hefty price of $98 dollars thinking i was investing in a product that would last me a long time. I live in a cold place and just last week I slipped on ice and ripped a hole in my tights. I brought the pair back to the store hoping they would help me due to the fact i already paid them $98 . They said all they could do for me was repair the tights which I was fine with at first. When I received the tights back the ""patchwork"" was awful, all they did was poorly sew a piece of material underneath the hole. It is completely noticeable and yes, i know it was technically my fault but i expected them to at least try and make it better. I am disappointed in the service and disappointed i wasted my money.","{'neg': 0.107, 'neu': 0.822, 'pos': 0.071, 'compound': -0.816}",-0.816,Negative
"Horrible customer service at the store on Big Beaver in Troy, MI Somerset Mall.  Will never visit a Lululemon store ever again.  Also contacted customer service to only get the “I understand how you feel” canned response with no resolution.  In this day and age, brick and mortar stores should be bending over backwards to keep you coming in.","{'neg': 0.092, 'neu': 0.908, 'pos': 0.0, 'compound': -0.6908}",-0.6908,Negative
"Shockingly bad, rude, lazy and very poor customer service.  Also in addition Lululemon are thieves.  I returned a pair of yoga pants that were too tight. I retuned by Royal Mail to their Netherlands address as I could not use the UPs label but I used the address on their label. They have kept the pants and kept my money.  They are a fraudulent dishonest company.   This is in contrast to many many U.K. companies who have easy returns and are extremely honest.Stay away from Canadian companies in the future as they may all have the same grubby returns policy of theft when they can get away with it.","{'neg': 0.177, 'neu': 0.791, 'pos': 0.032, 'compound': -0.9348}",-0.9348,Negative
"Lululemon originally from Canada should learn that in USA customers expect an excellent customer service. Lululemon staffs are young , rude and simply careless. They have absolutely no clue as to what customer service is. I am tired of being badly treated by unprofessional teenagers as sales people and managers. Lululemon must learn to catch up with times and understand that if a customer buys a merchandise for 180 dollars then they should be able to return it within a time frame. This company is simply ridiculous with their Canadian outdated rules. I will no longer purchase this brand. I am done.","{'neg': 0.199, 'neu': 0.768, 'pos': 0.033, 'compound': -0.9484}",-0.9484,Negative
"Will make your life worse.I liked the pants but had to return two other pairs.  Despite the ""free returns"" I had to pay for postage, which I was told would be refunded.  Nearly a month later and I haven't received a refund for either the pants or the postage.  Every time I email them, I'm told to go to their ""live chat"", which is always full, or call a number that no one answers.  It's the worst customer service I've ever experienced.  It's not worth buying the pants to experience this hell.","{'neg': 0.225, 'neu': 0.743, 'pos': 0.032, 'compound': -0.9719}",-0.9719,Negative
What customer service. Purchased pants and washed less than a handful of times and they tell me that I ruined the article when it’s clearly material issues.,"{'neg': 0.108, 'neu': 0.799, 'pos': 0.094, 'compound': -0.1027}",-0.1027,Negative
"Lululemon has the worst customer service ever. I ordered two items from there they charged my card for the full amount. The next day they separately charged my card for each item. They would not help me at all, the customer service reps were rude and very disrespectful. They said it was an issue with my bank not with them. I will never order anything from this horrible company ever again.","{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.944}",-0.944,Negative
"Shocking customer service.Be aware if you're thinking of returning something then they will try and hold onto your money for as long as they possibly can! Their customer service is appalling - when you try and find out where your refund is after the tracking number says they received the item over three weeks ago, they essentially ignore you and use patronising and cutesy language to dismiss your concerns. They owe me over £150 for goods i have returned (brand new, unworn, with tags on) and are refusing to acknowledge that there is an issue in the fact they haven't processed the refund or confirmed it... Terrible!","{'neg': 0.121, 'neu': 0.841, 'pos': 0.038, 'compound': -0.8652}",-0.8652,Negative
"The lady working at the customer service helped us, however our quality issue was not. Lululemon doesn’t honor their quality policy! They lost 3 customers in our household.","{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.6393}",-0.6393,Negative
LuLuLemon....appalling delivery service Ordered item on 20/6....still waiting. Tracking service useless. Do not use,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
"Terrible customer service.  Worst ever.  Spent $30 for expedited shipping that was not at all expedited.  Item came with the sensor tag still attached.  Options were to send the item back to the warehouse which ""will take a few weeks"", or spend $30 on UBER to go to a store to have the sensor tag removed which is not something I have time to do.  So between $30 on expedited shipping and $30 on UBER, spent $60 for an item that came late, and still not ready to wear. Spoke to Brenda and she is awful.  Refused to let me talk to a manager . . . or more likely it appears managers just don't talk to customers!  Would be ashamed to be associated with LuLuLemon.","{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.9509}",-0.9509,Negative
"Worst customer service ever!  Do not order online!  Guaranteed delivery by Father's  Day. Charged my card, sent me a shipping confirmation with delivery date and tracking number.  Did not arrive and mysteriously changed to label created 4 days ago  PENDING.  When I called they said it shipped but had no information could not even confirm if it had left the facility blamed FedEx.  When I called FedEx said was not shipped.  Unorganized, mess do not order online!","{'neg': 0.142, 'neu': 0.794, 'pos': 0.064, 'compound': -0.8157}",-0.8157,Negative
"I ordered a pair of shorts over a week and a half ago, and the tracking did not work until today, and now it's saying my order will not arrive for ANOTHER WEEK. Every rep I've talked to has told me a different date of when I should receive my order, and the kicker is, I can't even get a refund until I receive my order. God only knows when that will be. They're incompetent, unorganized, and I would not recommend them to anyone. SAVE YOUR MONEY. Buy from Gymshark. They're all the way across the ocean and I still received my order faster than Lululemon. NOT worth the pricetag for the lousy service.","{'neg': 0.091, 'neu': 0.855, 'pos': 0.053, 'compound': -0.5176}",-0.5176,Negative
