Review,Sentiment Scores,Compound Score,Sentiment Label
"Absolutely deplorable online experience and even worse customer service in the aftermath. They broke one order into seven separate shipments, each one incurred expense, not to mention the environmental impact, which clearly they couldnt not care about. Then they charged my credit card multiple times for hundreds of dollars more than the order itself. Calls to customer service were a complete waste of time as they had no sensible explanation for any of this, nor remedies for resolution. This is a clueless, descipable company that doesn't deserve my business and won't receive it again.","{'neg': 0.144, 'neu': 0.785, 'pos': 0.071, 'compound': -0.7714}",-0.7714,Negative
I had a terrible shopping experience at the Lulu Lemon store in Moorabbin (DFO). This experience will certainly stop me from going back to any Lulu Lemon store in the future.,"{'neg': 0.157, 'neu': 0.772, 'pos': 0.071, 'compound': -0.4404}",-0.4404,Negative
The worst customer service ever. Totally dishonest cowboy outfit. AVOID,"{'neg': 0.612, 'neu': 0.388, 'pos': 0.0, 'compound': -0.9006}",-0.9006,Negative
I bought a pair of Lululemon tights for my daughter 2 months ago and she already got a hole in the knee. She has way cheaper tights that have lasted a long time without getting holes. The quality is just not there sadly.,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3252}",0.3252,Positive
"First; if i order a $100 pair of leggings I want them to be squat proof (Not see through when bending over) Returned!Second; My return arrived back to lululemon on 2-12-20 and I'm being told (per customer service) not to expect a refund before 3-17-20. Over a month for a return is excessive / ridiculous, especially for the price their merchandise runs. Third; I was also a little shocked that the packaging for their items was so poor ($100 leggings just stuffed loosely in a thin mailing package) I've ordered $30 leggings that, at least, came in a bag with the brands name protecting the items. Was not impressed with my first order and do not plan to order again.","{'neg': 0.097, 'neu': 0.892, 'pos': 0.011, 'compound': -0.8763}",-0.8763,Negative
"Delivery was alright and came in 5 days. Packaging could be so much nicer for such a premium product brand and is a little too sleazy for my liking (no real effort out into it).However, the leggings themselves speak volumes. Money defo buys quality in this instance. The fit is great and is a must buy for working out.","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.9257}",0.9257,Positive
"I purchased over &600 dollars worth of clothing from Lululemon on 2-2-2-20.  On 2-5-20, my cc was charged.  The tracking stated that the item was ""ready to go.""  I spoke to their staff and was told that I had to wait until the package was past due on 2-13-20.  My package had not even left stating still ""ready to go.""  I called the staff again and was told that they would give me a refund and send the items that were still in stock.  I still have not received an email notification of this transaction.  I will NEVER purchase any more items from them.  In addition, I will give as much negative attention to the pop up location where I live on Hilton Head Island.","{'neg': 0.045, 'neu': 0.9, 'pos': 0.056, 'compound': 0.1027}",0.1027,Positive
I’ve purchased thousands of dollars worth of items from Lululemon and have always been pleased.But it only takes one REALLY poor CS experience to lose a customer for life. A $20 missing package and I can’t get Fed-Ex or Lululemon to help. They keep asking me to wait “4 days” and once the 4 days pass... they make me wait another day. My trust in them taking care of me as a valued customer has vanished in this one incident.,"{'neg': 0.1, 'neu': 0.744, 'pos': 0.156, 'compound': 0.609}",0.609,Positive
Took ages for a refund... More than 2weeks and one item came with a fault. Wouldn't order again from lululemon.,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
"I have had 2 bad experiences in their stores, I always had a good experience purchasing even though I never received any help whenever I come in, maybe because I look ""young"" but I had a few items that were ripping at the seams and pilling so bad and decided to take them in and explain to see what was happening. I only took in one item to see what would happen and the man was so nice and didn't even ask but decided to exchange it for a new one. I was surprised and decided to see if my other damaged items would be fixed as well and the workers told me no because they were too old and lectured me on their return policy. It just amazes me how they start off so nice and friendly but when you have a return they quickly look at each other and make comments. I called the other location and explained and they said to bring the items in and it will depend on the sales associate that sees it. I went and had the same experience. Just horrible, how some sale associate are so nice and some are completely rude and unhelpful. I decided to not deal with it and let my husband go in because he was white and sometimes I feel racially profiled as an Asian, and just his luck he was able to return them without a problem or a lecture. I have spent thousands of dollars on their products but all their seams always tear and to be treated like some con-artist trying to ""return"" old items/ gifts without receipts seem unfair.","{'neg': 0.08, 'neu': 0.775, 'pos': 0.145, 'compound': 0.9671}",0.9671,Positive
Absolutley brutal! Constantly on hold and I rarely get people I can understand. The on hold music is terribly annoying and it doesnt even come thru clearly. It takes forever to get an issue resolved or even do a simple return. I cringe everytime I have to call.,"{'neg': 0.201, 'neu': 0.716, 'pos': 0.083, 'compound': -0.807}",-0.807,Negative
"I agree with the other opinions expressed here that Lululemon is appallingly slow at processing returns and cares very little about customer satisfaction.  They also operate under completely different sizing guidelines so that you cannot begin to guess what size you wear in Lulu-clothing. I purchased a sweatshirt and returned it because it was too small.  It has been sitting at their warehouse for two weeks without being refunded. I have contacted the company multiple times only to be told they need 7-12 days to process an item. Well, you’ve had 14! They claim it has only been 9 business days though and even though every time they are willing to admit they have received the item they claim there is “nothing” they can do to speed the return! This is absolutely a lie and unnecessary. It is an electronic transaction. It didn’t take them 12 days to charge my credit card for the item.  After badgering them to refund my card, they email me back and saying that actually the item got to the warehouse three days later than we originally told you (Twice) so now the refund will take longer.  Also, don’t bother writing an honest review of their actual clothing. If you give something one star they will say they were unable to publish the review.","{'neg': 0.024, 'neu': 0.895, 'pos': 0.081, 'compound': 0.9026}",0.9026,Positive
I did  order on line  for a first time and I was very surprised when my pants and my husband sweatshirt arrive in ugly grey bag !Try to contact customer service for explanation and they told me they don’t carry shopping bags in the warehouse. They try to be environmentally friendly 😪. You paid same price like at the store and package arrived like garbage! Plus customer service is terrible. No more lululemon for me !,"{'neg': 0.101, 'neu': 0.752, 'pos': 0.147, 'compound': 0.4346}",0.4346,Positive
"Bought daughter a pair of their fitness leggings at a cost of £88. She wore them once, fell over on an indoor netball court and one of the knees ripped. Was told in no uncertain terms in store that it was because ""she fell over"", no s**t sherlock. I explained that I would expect a much sturdier product for that price. I've bought leggings for much less than that and fallen over outside on gravel and they haven't ripped, but to no avail. 2 weeks worth of e mails back and forth asking for explanations and photos (repeating myself a few times) I then had confirmation that their online customer services will accept the return and issue me with a gift card. They initiated the return quite quickly, i received my return label and I delivered my parcel to the local UPS on 14th Feb, according to UPS tracking the package was delivered on 19th Feb. It is now the 13th March and i have received no refund, no gift voucher, they have not replied to my e mails or my messages via facebook and their live chat does not work.  If i could give them negative stars I would.","{'neg': 0.103, 'neu': 0.824, 'pos': 0.073, 'compound': -0.5023}",-0.5023,Negative
"Bought 2 pair of leggings in a moment of weakness. Both snagged within 30 days of each other. I heard that they warrant their product and so I went to the store but was dismissively told that their 'warranty' only applies when the stitching comes apart. My daughter convinced me to give the company another chance so I went to their online 'chat' site. I was suspect when the intro line (before I even asked a question) was basically an admonishment about what's NOT covered by their product warranty. I was dumbfounded though when very next statement from the rep was basically to get lost. Under 15 seconds from 'hello' to 'screw you' is a new record in my world but probably not in Lululemon's world. At $150 per customer ($300 from fools like me who bought 2 pair at once), I guess they can afford to stay in business without repeat business.","{'neg': 0.107, 'neu': 0.834, 'pos': 0.059, 'compound': -0.7684}",-0.7684,Negative
Terrible service little prod avail delivery dates moved out and delivered to wrong address with no timely resolution or service!,"{'neg': 0.338, 'neu': 0.662, 'pos': 0.0, 'compound': -0.8268}",-0.8268,Negative
Lulu lemon employees were pleasant but so beyond unhelpful. I had gotten a return approved and they emailed me saying I would get a gift card with my refund within 5-7 business days. 7 business days pass and I hadn’t received anything. I email again and tell them I hadn’t received anything and they said they messed up and that it should be 7-12 business days. I wait more and nothing happens I call costumer service and they were no help at all and this entire experience was awful. The employees were nice but overall did absolutely nothing to help and just pushed back the time over and over again. For a company with such high standards for quality their customer service is awful. Very disappointed.,"{'neg': 0.129, 'neu': 0.727, 'pos': 0.143, 'compound': 0.2525}",0.2525,Positive
Such an amazing experience! Lovely staff at Emporium Melbourne Store - really helpful but not pushy :) Very personalised and thoughtful! Got myself some awesome new tights and love them!,"{'neg': 0.065, 'neu': 0.425, 'pos': 0.51, 'compound': 0.9718}",0.9718,Positive
"Their Customer Service is awful.  I was trying to get a refund on a gift card sent in the mail that never arrived and was told by 3 different people that as long as I issued a police report and the officer got in touch with them, a new card would be re-issued.  After doing all that they asked and numerous calls back and forth the story changed and they would not issue a new card.  All they had to do was tell me from the get go!!!  It was a total waste of my time and even worse, they would not give me contact info to discuss things further.  No wonder they have a poor rating.  I FOR ONE WILL NEVER BUY ANYTHING FURTHER FROM LULU LEMON!!!! THERE ARE PLENTY OF OTHER COMPANIES WITH SIMILAR PRODUCTS AND FAR BETTER CUSTOMER SERVICE!!!  It's just unacceptable to string a person alon for no good reason!","{'neg': 0.127, 'neu': 0.815, 'pos': 0.058, 'compound': -0.8789}",-0.8789,Negative
Customer satisfaction is definitely not a priority. Bought yoga pant for my granddaughter which she wore once and washed and decided she didn’t like the fit . Company would not exchange the product even with a receipt. Just sad that such a reputable company doesn’t guarantee customer satisfaction.,"{'neg': 0.056, 'neu': 0.665, 'pos': 0.279, 'compound': 0.886}",0.886,Positive
"Very good quality, tempted to buy them in other colours!","{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.54}",0.54,Positive
Rubbish returns. Insanely complicated. In-store not better. Staff too busy chatting and guarding doors to be bothered helping.,"{'neg': 0.215, 'neu': 0.685, 'pos': 0.1, 'compound': -0.3624}",-0.3624,Negative
Comfortable clothes and fast shipping. I accidentally forgot to put my house number on the order so it was returned to sender. The customer care team were very helpful and didn't charge me extra to reship the parcel. I returned one item in store and it was very quick and easy.,"{'neg': 0.04, 'neu': 0.723, 'pos': 0.236, 'compound': 0.8923}",0.8923,Positive
Don't ever return an item through online.  Go to the store instead.  I learned this the hard way as the day after Christmas the lines at the store was crazy so I decided to just ship the item back to them.  The beginning of the process is easy enough.  They send you a return label and you just drop it off.  That's when the nightmare begins.  I tracked my return and it showed that they received it a few days from when I sent it.  I was supposed to get an email saying that they have received it so I would know how my credit would be given ie gift card etc.  After a week of waiting nothing.  I tried to chat with them online.  After 25 minutes I finally hung up and gave them a call.  The service rep obviously was reading from a script.  All they could say is that it takes up to 2 weeks to get a refund.  How does their return procedure take this long?  I can return something from other companies and as soon as my package is scanned they know the return is on its way and my refund shows up 2 days later. All I wanted to do was get a bigger size of the same item.  By the time this is resolved that item will be out of stock.,"{'neg': 0.027, 'neu': 0.927, 'pos': 0.046, 'compound': 0.6369}",0.6369,Positive
I absolutely love my lululemon wear I’m obsessed. They are my favorite pairs of leggings . The only downfall is the pricing. I have to admit I’ve only self purchased one of my four pairs . My boyfriend has gotten the rest for me as Christmas or birthday gifts. The price point is a bit high to be a regular customer but the quality is great.,"{'neg': 0.02, 'neu': 0.807, 'pos': 0.173, 'compound': 0.8872}",0.8872,Positive
"Never a negative experience!My son and daughter both went into the kamloops lululemon and only had to mention pilling on their pants and immediately were given a replacement pair, no cost, no receipt. I am quite surprised at the negative reviews on here! So far I am under the impression that they really stand behind their product!","{'neg': 0.071, 'neu': 0.754, 'pos': 0.176, 'compound': 0.7625}",0.7625,Positive
"I had to return some Christmas gifts at Lululemon and I had all the tags and the original receipt as well. Mind you, these items were a gift and I decided that I didn't want/need them. The person who gifted them to me, cut the tags off and did not get gift receipts thinking I would keep them. Well, I explained this to the sales associate, and she told me that it has to go back onto the original credit card since I didn't have a gift receipt. I told her again, that it isn't my fault the person didn't request a gift receipt and I requested to have the credit be put on my debit card since it was my gift. She could only give me instore credit! It is very wrong on so many levels! So pretty much the gifter just re-gifted himself!I went to return an item at the Apple Store and I didn't have the receipt. It was a gift. They happily scanned the item, found the purchase info and explained to me that since it was a gift, I could receive the credit on my debit card! WOW!!! What a concept! Get it together Lululemon and don't give such ""sour"" customer service!! You have definitely left a ""sour"" taste in my mouth!!","{'neg': 0.023, 'neu': 0.738, 'pos': 0.239, 'compound': 0.9935}",0.9935,Positive
"I've been a Lululemon fan for about 3 years until last december when one of my running jackets started to fall apart as my zipper would come undone while I was running. I immediately took it back and their tailor in the Flatiron location told me that it was suppose to do just that to keep me cool while running, makes no sense. Then the zipper started to get stuck and I took it back again and their manager looked at it and said nothing to assure me the zipper would get better then about week later the entire zipper broke and I couldn't take it off - I brought it over my head. Once again, I went back and this time i asked for an exchange. The sales guy told me they were out of my size and the only place that would have it was their 5th avenue location which I agree to take the subway to that location. To my surprise and shock, the sales woman did not want to exchange it as apparently their was a note in my file saying, 'dont let him exchange anything'.  I was offended and insulted as I've spent so much money on their clothes and to be treated like a con artist was beyond disrespectful for a client like myself. After an unpleasant exchange of words with the manager, she agreed to exchange it for me. I couldn't believe the sales guy at the Flatiron location would write something as awful like that as I consider myself a loyal fan, up until last month. I've NEVER returned anything as I'm always pleased with their athletic apparel and I have spent a good amount of money in the last 3 years as I'm muscular and this brand was a perfect fit for my body type.I was so angry I went immediately back to the Flatiron location and asked to speak to the manager and her excuse was that the note was gone and her sales team has no access of entering notes in their clients files, I didn't buy this at all!! I'm already looking for other similar brands to Lululemon where I'm not treated like a thief!The coat I'm referring to is the Down For It All Jacket and retails at 200 bucks. Play with the zipper several times before purchasing it.","{'neg': 0.074, 'neu': 0.814, 'pos': 0.112, 'compound': 0.9257}",0.9257,Positive
"I used the live chat function. Not only did I wait over 30 minutes to get through to anyone, that was all for the rep to tell me “so sorry but we can’t do anything.” I needed to add an apartment number to my order because the rep in store missed it. They said they’ll “pass the message on to FedEx” and MAYBE if I’m lucky it will get added on but they can’t guarantee anything. And after that they had the nerve to ask me if they can give me product recommendations. Seriously? I’ll be lucky if I even get my current order at this point. This was my first and last experience with Lululemon. I am not going to buy anything from them after dealing with this.","{'neg': 0.045, 'neu': 0.871, 'pos': 0.084, 'compound': 0.7469}",0.7469,Positive
I contacted someone in the live chat almost a month ago and still have not received an email back on my returns report. I contacted another two people asking when they will view my report and they kept promising me “by the end of the week” “by the end of today”. I have heard absolutely nothing. It’s a shame to see a brand that you thought was high quality fail you not only with their clothing items but also their customer service.,"{'neg': 0.028, 'neu': 0.924, 'pos': 0.048, 'compound': 0.1303}",0.1303,Positive
"Lululemon customer service is getting worse, while the products are becoming more expensive and of less quality. I spend a lot of money at Lulu, and was disappointed when some of my clothing started to come apart. While I obviously understand that natural wear and tear on the clothing would not be fair for me to complain about, I also don't think clothing that you're spending hundreds of dollars on should come apart 6 months-1 year after purchase. Their customer service rep ""Sarah"" whom I spoke to online on January 1st, 2020 is terrible. She responded with cookie cutter responses to my concerns, and then disconnected with me before asking if I had any other questions/issues. Seriously Lulu, I would expect better from you?","{'neg': 0.12, 'neu': 0.838, 'pos': 0.042, 'compound': -0.8427}",-0.8427,Negative
just this week when attempting to place an order online I received error code at checkout. I tried with 2 different credit cards then called customer service and was told someone would get back with me.  several days later I received an email requesting that I provide them proof of who I am with a credit card statement which is not even possible since I receive my statements electronically!!!!! I have had orders shipped here to my home for years - same address as always and have never had anything fraudulent happen. and they are insisting that I must provide this in order to place future online orders - completely bogus. I have contacted an attorney to see if what they are doing is even legal as I suspect it is NOT!,"{'neg': 0.038, 'neu': 0.879, 'pos': 0.082, 'compound': 0.6804}",0.6804,Positive
The worst customer service ever! Customer service reps lack knowledge and they are not fully equipped/trained to respond to customer inquiries. I was on the phone for an hour 20 minutes trying to get an issue resolved only to have the rep hang up on me. She kept on placing me on hold while she emailed someone to try and get answers on a very simple issue. Ridiculous- wasted an hour of my time and I still didn’t have my issue resolved.,"{'neg': 0.142, 'neu': 0.82, 'pos': 0.038, 'compound': -0.8822}",-0.8822,Negative
"I was in a physical Lululemon location on 12/19, and wanted to get a vest for my dad for Christmas. They didn’t have the right size in stock, but an employee assured me that it was available in the warehouse and if I ordered before 12/22, delivery by Christmas Eve was guaranteed - so I went ahead and ordered. For several days, the status of the package was “processing” - but the estimated delivery continued to say “guaranteed by 12/24”. On the 23rd when I checked and the order was STILL processing, I contacted customer support and they assured me my order would arrive on time. 4pm on Christmas Eve rolls around, still processing. I contacted customer support again, and they confirmed the order was delayed, apologized for the inconvenience and offered a $45 (to be sent via email). Two days later, the gift card still hasn’t arrived. On the line with customer service for the third time, and they tell me that it takes up to 48 hours for the gift card to arrive via email. It is now 4 days after it was supposed to be sent, and still nothing. Absolutely ridiculous customer service. Don’t make offers and guarantees if you cannot follow up! I will be exclusively shopping at Athleta after this experience.","{'neg': 0.025, 'neu': 0.853, 'pos': 0.122, 'compound': 0.9717}",0.9717,Positive
"Terrible customer service. I purchased a $50 gift card. They issued me a card with $0 balance. I spent and hour on the phone with a guest educator. He was unable to help me but promised me a $30 gift card as an apology. Lululemon then reneged on their promise. For lack af a better word, they stole $50 from me. For overpriced unattractive athletic apparel, I would expect better customer service. Like many of you, I have spent thousands of dollars in with them on my beers. Never again.","{'neg': 0.085, 'neu': 0.664, 'pos': 0.251, 'compound': 0.9455}",0.9455,Positive
"My Christmas items were guaranteed by the 24th. I did not receive the gifts until December 26th. I called Lululemon customer service on Christmas Eve to check and was assured that the package would arrive as it was guaranteed. When the packages did not arrive on Christmas Eve, as promised, I called customer service again. They offered a $20 gift card for my inconvenience. My order almost was nearly $300 and they offered next to nothing. I understand packages being late but around Christmas time guaranteed delivery should be honored. Alo Yoga was late on a package earlier in the month. I didn’t even have to contact them. They emailed me an apology email with a $50 gift store credit. Amazing customer service from Alo Yoga. So very disappointed in Lululemon.","{'neg': 0.047, 'neu': 0.784, 'pos': 0.169, 'compound': 0.9489}",0.9489,Positive
"Currently feeling pretty let down by lululemon and their customer service. My boyfriend purchased an item for me with the guarantee that the item would arrive by 12/24 or the item would be free. We still have not received the purchased item and instead of receiving our item for free, we are being offered a gift card, for a lesser value. After speaking to customer service regarding the advertisement for a refund on the item, they let us know that while they value our thoughts they don't offer compensation upon request. The only request we have made is to receive the refund for the item that THEY guaranteed. This was very obviously false advertisement, and it's really disappointing that they are now making us feel as if we are asking for more than what was initially guaranteed. Please make this right!","{'neg': 0.023, 'neu': 0.825, 'pos': 0.152, 'compound': 0.9524}",0.9524,Positive
"Made an online purchase of Warm Down Joggers.  The inseam on one side was faulty, it twisted round the leg and was about 3 cms out on one side.After several emails to the pretentious 'customer education centre' to 'share' my experience I was told the only resolution was to take them to the nearest shop.  When I pointed out this was over 120 miles away from me I was told it was tough as they couldn't care if I was a customer or not!Really have never quite come across such appalling customer service as this.","{'neg': 0.097, 'neu': 0.883, 'pos': 0.02, 'compound': -0.7446}",-0.7446,Negative
They advertised large sizes but when I got to the store they didn't carry any large sizes.  Salesgirl was snotty and unhelpful.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"Placed order on 12/13,  FedEx scheduled delivery on 12/17, and proceeded to reschedule four times.  I contact Lulu after the third time FedEx verbally promised me that delivery would be made the next day.  Lulu’s response was to provide tracking number and tell me it is scheduled for delivery on 12/20.  It did not show on 12/20 and I contacted FedEx again and escalated the issue at which point they supposedly contact the local manager and he assured the delivery would be made 12/21.  I also notified Lulu of the pathetic performance of their vendor and how FedEx  is treating Lulu’s customers.TheIr response below,  with no regard to FedEx’s failures on behalf of Lulu.  I am so sorry to hear about your experience. I understand the frustration your are experiencing. I did want to let you know you placed your order on the 13th of December and out processing timeline is 1-2 business days and 2-7 business days for shipping. We still promise that your package will arrive by the 24th of December. Please allow Fedex to deliver the package as your package is still within timelines. Lulu.....never again,,,","{'neg': 0.069, 'neu': 0.86, 'pos': 0.071, 'compound': -0.3902}",-0.3902,Negative
"Horrible customer service after confirmed delivery was not made. They hold merch hostage for days to ""confirm with fedex"" then confirm they lost package and refund me an amount short of what is owed. Had to chase them down constantly to do the right thing and they left me without products just before Christmas. Never order online. Super sweet customer service lacks usefulness. They just don't care.","{'neg': 0.149, 'neu': 0.784, 'pos': 0.067, 'compound': -0.7487}",-0.7487,Negative
I returned an item to Lululemon in October.  I was told that since I used a gift card they would refund the portion I paid by credit card to it and the remaining would be put on a gift card.  They failed to tell me that they refunded the gift card portion to the original gift card which I had discarded after I used it.  Four calls later and three different responses I am now going to wait for a second promise of an egift card.  I was told earlier this week I would receive one within 24-48 hours and as it didn't appear in my inbox I called again this morning to discover that Lululemon cancelled that egift card.  No explanation. I am waiting for over $90. I have been on hold with Lululemon for week over an hour over the course of four calls to sort this out and am terribly frustrated.  I will not be ordering lululemon via online again - ever.,"{'neg': 0.099, 'neu': 0.791, 'pos': 0.11, 'compound': 0.2263}",0.2263,Positive
"I too am not a fan of Lululemon. I made 3 trips back to the store after being promised that boxes would be in soon. I am now told they are out of boxes completely. I spent over 500.00 for work apparel which is all very overpriced with no boxes. I will never purchase anything from this company. I just purchased from a competitor, spent much less for more products.. had awesome customer service and they had boxes with tissue paper. Never again Lululemon.","{'neg': 0.054, 'neu': 0.863, 'pos': 0.083, 'compound': 0.5327}",0.5327,Positive
"I’ve always been happy with my lululemon experiences - my clothes are fantastic and if there is anything wrong, they are fantastic with repair/exchanges!!","{'neg': 0.092, 'neu': 0.566, 'pos': 0.342, 'compound': 0.855}",0.855,Positive
"If I could give negative I would this is the ""chat"" I had with customer  service, because heck no to an actual live person to talk to:This is on  12/13/2019 after a 10+ hour day with work, trying to order my daughters completely overpriced stretch pants. Tristan: Hi there, how’s your day going?  Cherie Brown: OK, i just got disconnected from my chat a s I was looking to see the response.. this is ridiculous. It tells me to take a breathe? really, There is plenty of funds in the account, the address both on the card and shipping are the same, everything is correct. why will it not process?  Tristan: Oh no! Sorry to hear that! Would you like help walking you through some troubleshooting techniques or would you like help placing the order?  Cherie Brown: Oh boy. Sure,. I am tired and just want this to go through, If you can give me info other than I have provided the correct address both shipping and card, the card number is correct along with the exp and code?  Tristan: In order for me to place this order, can you please confirm your full name, phone number, email and shipping address?  Cherie Brown: Cherie L Brown XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX  Cherie Brown: same as i gave time and time again  Tristan: Will our complimentary 2-7 business day Standard shipping option work for you? Your order will ship 1-2 business days after it has been placed.  Cherie Brown: Yes, I just need it to process? it keeps telling me to take a breathe?"" very very annoying  Tristan: What are you looking to place an order for?  Cherie Brown: Align Pant II 25"" size 2 in moss rose  Tristan: Thanks! I'll need the full name on the card, the card number, the expiration date and the security code please. Don't worry—our chats are encrypted so your payment details will be blocked out after!  Tristan: It looks like that item is currently out of stock! That may be the reason you're unable to place an order for it.  Cherie Brown: Cherie Brown XXXXXXXXXXXXXXXXXXXXXX  Tristan: Is it only that colour you're looking for?  Cherie Brown: yes...  Tristan: Hmm.  Tristan: Would you like me to check the store inventory for you?  Tristan: It's only out of stock in the size you selected.  Tristan: Other sizes are available.  Cherie Brown: yes, as I was led to believe this was in stock. Can't make my daughter grow or decrease? hello  Tristan: Okay. I'll look into the inventory for you.  Cherie Brown: If it is out of stock, then it should state so... do they think i would buy a size too big or too small just because.?  Tristan: I was able to find a few locations with the item available in the size you requested, would you like the names and phone numbers of those locations?  Tristan: I totally understand the frustration as well!  Cherie Brown: ?? so I will have to travel to a far away location because the ""wharehouse"" doesn't have the item in stock? this is such bad customer service...  Tristan: Not necessarily. You can contact them to have the item shipped directly to you just like an online order.  Tristan: Are you still there, Cherie?  Cherie Brown: I guess I am confused why a huge corporation would not properly supply a demand? they don't have an item in stock in the warehouse but a location does? Wow really bad business and marketing, actually everything. In the customer service industry myself you should have found the product and offered to have it sent to me directly  Tristan: Our website's inventory is not live and can take a few minutes to refresh between transactions. This means that when you add an item into your bag, it's not being held.  Tristan: I cannot have the store ship an item for you, unfortunately. We aren't allowed to place orders for guests with the store as it is against our personal confidentiality policy.  Cherie Brown: so what does that have to do with you finding the item and expediting it to me? I am honestly printing this out as a reference of what my company should learn not to do.  Tristan: But, you can contact the store directly to place an order if you would like.  Cherie Brown: Oh please give me the info of the store and I will be contacting them.OK just had to add to this.  They sent me the list  of areas that have the Overprice item..  I guess they aren't willing to pay for my mileage&gt;?  Can't wait for my kids and those adults who socially find it necessary to support such rip off companies who charge entirely too much for their product.  Such a sad society we live in  where labels mean  more than price and quality.Response By Email (Tristan) (12/12/2019 09:35 PM)Hey Cherie,Thanks for reaching out to us here at lululemon's Guest Education Centre (GEC).Here's a list of locations along with their numbers you can contact for the Align Pant II 25"" in Moss Rose, size 2:Santa Rosa Local - (707) 541-0168Tallahassee Local - (850) 915-0485Secor Village Local - (419) 536-7605Portland Local - (207) 482-6140Downtown Detroit Local - (313) 965-0806Oakbrook Center - (630) 368-1610If you have any further concerns or questions or need any help placing an order, feel free to reach out to us via live chat or phones at 1.877.263.9300.Kind regards,TristanChat By Chat (Tristan) (12/12/2019 09:35 PM)","{'neg': 0.035, 'neu': 0.884, 'pos': 0.081, 'compound': 0.9838}",0.9838,Positive
"I have waited in the ""queue"" for over an hour - 2x. I have been on a text ""help line,"" and I have been on live chat more than I like to mention.  Their service is awful. I am a Sweat Collective member - I love their products, but honestly it has taken way too much of my time to get a simple answer.  I have worked for 4 days trying to get an  answer on a shipment I received that is incorrect. I still do not have answer or a solution.  Ridiculous.  I have lots of clients I have told about this issue as well - it's just not worth the hassle to be pushed aside.","{'neg': 0.065, 'neu': 0.791, 'pos': 0.143, 'compound': 0.8267}",0.8267,Positive
Lululemon just revoked my membership to their Sweat Collective membership because I am a fitness trainer currently on maternity leave from the industry. I have never experienced such first hand sexist discrimination in my life.,"{'neg': 0.034, 'neu': 0.817, 'pos': 0.149, 'compound': 0.6249}",0.6249,Positive
Could be better - i just ordered pants that were final sale. I loved them but were a bit snug for my liking.,"{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.7876}",0.7876,Positive
I will never order from this company again. I purchased 3 items oline and they didn't work out for me. I packaged them up for an online return on 11/25 the items were received by Lululemon warehouse on 11/27. I have contacted customer service numerous times and also waited 20 minutes for online chat and no one is able to tell me why I haven't received a refund/credit for my return. My purchase was $400.00 and I am paying interest on that money...which I don't have in my possession!,"{'neg': 0.026, 'neu': 0.934, 'pos': 0.039, 'compound': 0.2714}",0.2714,Positive
OMG !!!! 33 phone calls - 24 emails - can’t get my money back on a simple return - These guys are Crooks - capital CThey’ve written to confirm receipt of my return - 3 weeks ago !!!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
I went into lululemon in Newmarket Ontario upper Canada mall first time so excited I was looking for leggings. No greeting into the store disappointing I do realize it’s Christmas time but was not busy in the morning There was no one to help me find out about the pants one guy tried to help but got busy and left me . So my excitement of getting leggings went and tried to look for help no one so I left they lost out of me getting a few pairs of leggings truly upset with there customer service Heather monk,"{'neg': 0.135, 'neu': 0.672, 'pos': 0.194, 'compound': 0.8414}",0.8414,Positive
Bought a metal tech t-shirt 5 years ago and still wear it. It was expensive ($50) but the quality is there and it held up over time. They also make great mens shorts.,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.7684}",0.7684,Positive
"You are overpaying. BUT.Customer service is like no other. Logo worn down? No problem, send it in to get it hemmed back on. Sweat shorts coming undone? Complain about it and they’ll replace it. Amazing.","{'neg': 0.262, 'neu': 0.603, 'pos': 0.136, 'compound': -0.594}",-0.594,Negative
Happy with their shorts but not the tops which seem to fit small,"{'neg': 0.186, 'neu': 0.522, 'pos': 0.292, 'compound': 0.261}",0.261,Positive
appalling customer service  - blamed me for them not putting the correct address on an order and then didn't care at all about trying to resolve it!,"{'neg': 0.257, 'neu': 0.664, 'pos': 0.079, 'compound': -0.7114}",-0.7114,Negative
High quality products with equally high pricing. Nice looking stuff overall though,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}",0.4215,Positive
Literally the worst customer service. Avoid!,"{'neg': 0.622, 'neu': 0.378, 'pos': 0.0, 'compound': -0.7644}",-0.7644,Negative
